"sim_id","eleccion","s2","alfa","mu","neglogcl","logcl","conv","time"
145,3,1.27236088970978,0.220185871121147,4.95755699151661,4241.794999961,-4241.794999961,0,682.32
146,3,0.904322679100085,0.194648001117101,4.74357668752112,3819.14684320914,-3819.14684320914,0,449.663999999997
147,3,1.21748065973328,0.267945969232988,5.01688233647869,4133.61442554202,-4133.61442554202,0,591.105000000003
148,3,0.808545803407978,0.155233900469287,4.85697400170624,3690.82486761525,-3690.82486761525,0,943.862999999998
149,3,0.842505144789782,0.219235738239562,4.93371193114401,3696.84989403135,-3696.84989403135,0,979.548000000003
150,3,1.14860977122167,0.228495703163574,4.56340531723384,4116.98941980052,-4116.98941980052,0,475.739000000001
151,3,1.04191170373414,0.223466555264134,4.86128469704776,3990.02137424418,-3990.02137424418,0,516.848999999995
152,3,0.856579479581769,0.206582515106502,4.48897162519262,3735.82322130049,-3735.82322130049,0,980.375
153,3,1.06777406875756,0.180555452707016,4.72005016467552,4059.73630047173,-4059.73630047173,0,585.584999999999
154,3,1.01765319747918,0.189743871846164,4.61758798737531,3990.23957723093,-3990.23957723093,0,797.343000000001
155,3,1.12465260700128,0.245048284126761,4.64776268401052,4070.29975756312,-4070.29975756312,0,990.290000000001
156,3,1.11732394638217,0.234652018663132,4.4313780845512,4065.70566707066,-4065.70566707066,0,592.277999999998
157,3,1.11072654027802,0.228996670442118,4.78809508793377,4067.41868715916,-4067.41868715916,0,785.294999999998
158,3,0.88481683526489,0.214127504509385,4.50592648663741,3766.76998949222,-3766.76998949222,0,868.970999999998
159,3,0.714208569566926,0.181419485589893,5.0681225235422,3500.63211290598,-3500.63211290598,0,986.782000000007
160,3,1.16925051734205,0.269344460621715,4.67504952526491,4098.11377715906,-4098.11377715906,0,922.900999999998
161,3,1.22907683052524,0.20612459697758,4.94865889548433,4217.90417681062,-4217.90417681062,0,659.175999999999
162,3,0.73972420884835,0.168415762603342,4.67747502325173,3559.28888086105,-3559.28888086105,0,857.184000000001
163,3,1.12207371656001,0.246618032193731,4.62577332913379,4059.43424344333,-4059.43424344333,0,951.991000000002
164,3,0.966167946944039,0.194700135317971,4.78996750189715,3904.10866717383,-3904.10866717383,0,1004.479
165,3,0.879243974571549,0.222944819344556,5.00641992050935,3756.09821860134,-3756.09821860134,0,690.346999999994
166,3,1.13403708764932,0.204138968985999,4.69464091503449,4122.0816856645,-4122.0816856645,0,1004.915
167,3,1.10191996256263,0.249959475190461,4.6736501029918,4039.47916549524,-4039.47916549524,10,550.925999999999
168,3,1.08163417579767,0.237146138205356,4.52628332294557,4029.18484171277,-4029.18484171277,0,978.159
169,3,0.962269437469443,0.227593448457813,4.6058033718647,3871.84304730601,-3871.84304730601,0,614.612999999998
170,3,0.969476141477433,0.192867017989954,4.62927506447472,3920.20727431777,-3920.20727431777,0,392.676000000007
171,3,1.15210558012609,0.196431131633213,4.68725316253473,4155.48997162317,-4155.48997162317,0,752.527000000002
172,3,1.0312076402452,0.213464608536331,4.93799829010807,3975.87395782472,-3975.87395782472,0,664.580999999998
173,3,0.730802214217057,0.218183430172367,4.52967023447769,3501.02605096019,-3501.02605096019,0,561.773999999998
174,3,1.35145421522291,0.259245782890133,4.64893119836957,4286.29674646941,-4286.29674646941,0,735.203000000001
175,3,1.05523350396028,0.234764081798542,4.77191614185781,3979.13280358591,-3979.13280358591,0,680.562000000005
176,3,1.7631630363268,0.299869232313477,5.02991642374137,4547.67191362343,-4547.67191362343,0,979.923999999999
177,3,1.22223795939282,0.217888942457605,4.70792399175087,4209.61707982824,-4209.61707982824,0,796.795000000006
178,3,0.853792233260612,0.206546447835901,4.82923479957074,3731.79822151112,-3731.79822151112,0,984.741000000002
179,3,1.17686029086721,0.226233652291423,4.79712936503578,4155.20842959592,-4155.20842959592,0,996.740999999995
180,3,0.893390501398591,0.23434173768485,4.38533010453929,3761.0388579863,-3761.0388579863,0,775.025000000001
181,3,1.16246952782768,0.208691104740141,4.46177730520443,4145.43003405144,-4145.43003405144,0,860.962
182,3,1.19161004136301,0.223578977615511,4.63960149031947,4167.95565653964,-4167.95565653964,0,912.912999999993
183,3,1.31492213267357,0.270069915622872,4.79608077450145,4248.09639973937,-4248.09639973937,0,641.123999999996
184,3,1.10558389790296,0.217984903159046,4.42189950313822,4069.1932213058,-4069.1932213058,0,273.644
185,3,1.06195730511013,0.224072329294305,4.49798373823318,4000.12591903729,-4000.12591903729,0,478.493000000002
186,3,0.776381622271845,0.182346199989924,4.46253206075426,3616.3453085919,-3616.3453085919,0,353.634000000005
187,3,0.972844170488371,0.186423649897748,4.49223755613905,3923.79403622077,-3923.79403622077,0,434.623
188,3,1.14617828324108,0.206212564178659,4.60739797465432,4138.99099124333,-4138.99099124333,10,478.445
189,3,1.09565006169028,0.208266419851656,4.80936989178598,4061.09771473716,-4061.09771473716,0,591.413999999997
190,3,1.18070584179917,0.220034144771038,4.52081716893147,4151.99314539768,-4151.99314539768,0,301.099999999999
191,3,1.18773439341561,0.205386976881084,4.45144578079591,4186.06689225007,-4186.06689225007,0,452.101000000002
192,3,0.981609399675769,0.232516937261705,4.71053637379535,3898.85008953963,-3898.85008953963,0,368.343000000001
193,3,1.27257808359334,0.262310319593924,4.86998684906269,4208.68359892409,-4208.68359892409,0,632.065999999999
194,3,0.927517359140246,0.199784046373616,5.02297848516219,3844.18374264754,-3844.18374264754,0,291.969999999994
195,3,1.22489516212222,0.23466863249506,4.651103447831,4180.20825161597,-4180.20825161597,0,557.631999999998
196,3,0.986532400513209,0.209637730361354,4.43430315350109,3931.40239617293,-3931.40239617293,0,365.370000000003
197,3,1.19157491613957,0.234496805622608,5.00547867596634,4165.44946561597,-4165.44946561597,0,325.858999999997
198,3,1.05289567713176,0.17558083998153,4.91742140911945,4039.70799922908,-4039.70799922908,0,409.913999999997
199,3,1.03598263376394,0.222866857834253,4.46945640959148,3974.75838696795,-3974.75838696795,0,527.544000000002
200,3,0.880485756540285,0.162975842470387,4.39728268409565,3803.77211850882,-3803.77211850882,0,385.591999999997
